"COLUMN_NAME","DATA_TYPE","NULLABLE","DATA_DEFAULT","COLUMN_ID","COMMENTS","INSERTABLE","UPDATABLE","DELETABLE"
"TCPIP_ICP6S_OUTROUTERSOLICIT","NUMBER","Yes","",296,"","YES","YES","YES"
"TCPIP_ICP6S_OUTROUTERADVERT","NUMBER","Yes","",297,"","YES","YES","YES"
"TCPIP_ICP6S_OUTNEIGHBORSOLICIT","NUMBER","Yes","",298,"","YES","YES","YES"
"TCPIP_ICP6S_OUTNEIGHBORADVERT","NUMBER","Yes","",299,"","YES","YES","YES"
"TCPIP_ICP6S_OUTREDIRECT","NUMBER","Yes","",300,"","YES","YES","YES"
"TCPIP_ICP6S_OUTROUTERRENUMBER","NUMBER","Yes","",301,"","YES","YES","YES"
"TCPIP_TCPS_RCVBYTEAFTERWIN","NUMBER","Yes","",98,"","YES","YES","YES"
"TCPIP_TCPS_RCVWINPROBE","NUMBER","Yes","",99,"","YES","YES","YES"
"TCPIP_TCPS_RCVWINUPD","NUMBER","Yes","",100,"","YES","YES","YES"
"TCPIP_TCPS_RCVAFTERCLOSE","NUMBER","Yes","",101,"","YES","YES","YES"
"TCPIP_TCPS_RCVBADSUM","NUMBER","Yes","",102,"","YES","YES","YES"
"TCPIP_TCPS_RCVBADOFF","NUMBER","Yes","",103,"","YES","YES","YES"
"TCPIP_TCPS_RCVSHORT","NUMBER","Yes","",104,"","YES","YES","YES"
"TCPIP_TCPS_CONNATTEMPT","NUMBER","Yes","",105,"","YES","YES","YES"
"TCPIP_TCPS_ACCEPTS","NUMBER","Yes","",106,"","YES","YES","YES"
"TCPIP_TCPS_CONNECTS","NUMBER","Yes","",107,"","YES","YES","YES"
"TCPIP_TCPS_CLOSED","NUMBER","Yes","",108,"","YES","YES","YES"
"TCPIP_TCPS_DROPS","NUMBER","Yes","",109,"","YES","YES","YES"
"TCPIP_TCPS_CONNDROPS","NUMBER","Yes","",110,"","YES","YES","YES"
"TCPIP_TCPS_RTTUPDATED","NUMBER","Yes","",111,"","YES","YES","YES"
"TCPIP_TCPS_SEGSTIMED","NUMBER","Yes","",112,"","YES","YES","YES"
"TCPIP_TCPS_REXMTTIMEO","NUMBER","Yes","",113,"","YES","YES","YES"
"TCPIP_TCPS_TIMEOUTDROP","NUMBER","Yes","",114,"","YES","YES","YES"
"TCPIP_TCPS_PERSISTTIMEO","NUMBER","Yes","",115,"","YES","YES","YES"
"TCPIP_TCPS_KEEPTIMEO","NUMBER","Yes","",116,"","YES","YES","YES"
"TCPIP_TCPS_KEEPPROBE","NUMBER","Yes","",117,"","YES","YES","YES"
"TCPIP_TCPS_KEEPDROPS","NUMBER","Yes","",118,"","YES","YES","YES"
"TCPIP_TCPS_PREDACK","NUMBER","Yes","",119,"","YES","YES","YES"
"TCPIP_TCPS_PREDDAT","NUMBER","Yes","",120,"","YES","YES","YES"
"TCPIP_TCPS_PCBHASHMISS","NUMBER","Yes","",121,"","YES","YES","YES"
"TCPIP_TCPS_NOPORT","NUMBER","Yes","",122,"","YES","YES","YES"
"TCPIP_TCPS_BADSYN","NUMBER","Yes","",123,"","YES","YES","YES"
"TCPIP_TCPS_SC_ADDED","NUMBER","Yes","",124,"","YES","YES","YES"
"TCPIP_TCPS_SC_COLLISIONS","NUMBER","Yes","",125,"","YES","YES","YES"
"TCPIP_TCPS_SC_COMPLETED","NUMBER","Yes","",126,"","YES","YES","YES"
"TCPIP_TCPS_SC_ABORTED","NUMBER","Yes","",127,"","YES","YES","YES"
"TCPIP_TCPS_SC_TIMED_OUT","NUMBER","Yes","",128,"","YES","YES","YES"
"TCPIP_TCPS_SC_OVERFLOWED","NUMBER","Yes","",129,"","YES","YES","YES"
"TCPIP_TCPS_SC_BUCKEOVERFLOW","NUMBER","Yes","",130,"","YES","YES","YES"
"TCPIP_TCPS_SC_RESET","NUMBER","Yes","",131,"","YES","YES","YES"
"TCPIP_TCPS_SC_UNREACH","NUMBER","Yes","",132,"","YES","YES","YES"
"TCPIP_TCPS_SC_DUPESYN","NUMBER","Yes","",133,"","YES","YES","YES"
"TCPIP_TCPS_SC_DROPPED","NUMBER","Yes","",134,"","YES","YES","YES"
"TCPIP_TCPS_SC_RETRANSMITTED","NUMBER","Yes","",135,"","YES","YES","YES"
"TCPIP_TCPS_ECN_ACCEPTS","NUMBER","Yes","",136,"","YES","YES","YES"
"TCPIP_TCPS_ECN_RCVECE","NUMBER","Yes","",137,"","YES","YES","YES"
"TCPIP_TCPS_ECN_RCVCWR","NUMBER","Yes","",138,"","YES","YES","YES"
"TCPIP_TCPS_ECN_RCVCE","NUMBER","Yes","",139,"","YES","YES","YES"
"TCPIP_TCPS_ECN_SNDECT","NUMBER","Yes","",140,"","YES","YES","YES"
"TCPIP_TCPS_ECN_SNDECE","NUMBER","Yes","",141,"","YES","YES","YES"
"TCPIP_TCPS_ECN_SNDCWR","NUMBER","Yes","",142,"","YES","YES","YES"
"TCPIP_TCPS_CWR_ECN","NUMBER","Yes","",143,"","YES","YES","YES"
"TCPIP_TCPS_CWR_FRECOVERY","NUMBER","Yes","",144,"","YES","YES","YES"
"TCPIP_TCPS_CWR_TIMEOUT","NUMBER","Yes","",145,"","YES","YES","YES"
"TCPIP_UDPS_IPACKETS","NUMBER","Yes","",146,"","YES","YES","YES"
"TCPIP_UDPS_HDROPS","NUMBER","Yes","",147,"","YES","YES","YES"
"TCPIP_UDPS_BADLEN","NUMBER","Yes","",148,"","YES","YES","YES"
"TCPIP_UDPS_BADSUM","NUMBER","Yes","",149,"","YES","YES","YES"
"TCPIP_UDPS_NOPORT","NUMBER","Yes","",150,"","YES","YES","YES"
"TCPIP_UDPS_NOPORTBCAST","NUMBER","Yes","",151,"","YES","YES","YES"
"TCPIP_UDPS_FULLSOCK","NUMBER","Yes","",152,"","YES","YES","YES"
"TCPIP_UDPS_PCBHASHMISS","NUMBER","Yes","",153,"","YES","YES","YES"
"TCPIP_UDPS_OPACKETS","NUMBER","Yes","",154,"","YES","YES","YES"
"TCPIP_IP6S_TOTAL","NUMBER","Yes","",155,"","YES","YES","YES"
"TCPIP_IP6S_TOOSHORT","NUMBER","Yes","",156,"","YES","YES","YES"
"TCPIP_IP6S_TOOSMALL","NUMBER","Yes","",157,"","YES","YES","YES"
"TCPIP_IP6S_BADOPTIONS","NUMBER","Yes","",158,"","YES","YES","YES"
"TCPIP_IP6S_BADVERS","NUMBER","Yes","",159,"","YES","YES","YES"
"TCPIP_IP6S_FRAGMENTS","NUMBER","Yes","",160,"","YES","YES","YES"
"TCPIP_IP6S_FRAGDROPPED","NUMBER","Yes","",161,"","YES","YES","YES"
"TCPIP_IP6S_FRAGTIMEOUT","NUMBER","Yes","",162,"","YES","YES","YES"
"TCPIP_IP6S_FRAGOVERFLOW","NUMBER","Yes","",163,"","YES","YES","YES"
"TCPIP_IP6S_REASSEMBLED","NUMBER","Yes","",164,"","YES","YES","YES"
"TCPIP_IP6S_DELIVERED","NUMBER","Yes","",165,"","YES","YES","YES"
"TCPIP_IP6S_FORWARD","NUMBER","Yes","",166,"","YES","YES","YES"
"TCPIP_IP6S_CANTFORWARD","NUMBER","Yes","",167,"","YES","YES","YES"
"TCPIP_IP6S_REDIRECTSENT","NUMBER","Yes","",168,"","YES","YES","YES"
"TCPIP_IP6S_LOCALOUT","NUMBER","Yes","",169,"","YES","YES","YES"
