"COLUMN_NAME"	"DATA_TYPE"	"NULLABLE"	"DATA_DEFAULT"	"COLUMN_ID"	"COMMENTS"	"INSERTABLE"	"UPDATABLE"	"DELETABLE"
"FAIL_INTRA_PAPU_RA_LA_COLL"	"NUMBER"	"Yes"	""	353	""	"YES"	"YES"	"YES"
"FAIL_INTER_PAPU_RA_LA_MS"	"NUMBER"	"Yes"	""	354	""	"YES"	"YES"	"YES"
"FAIL_INTER_PAPU_RA_LA_RADIO"	"NUMBER"	"Yes"	""	355	""	"YES"	"YES"	"YES"
"FAIL_INTER_PAPU_RA_LA_SGSN"	"NUMBER"	"Yes"	""	356	""	"YES"	"YES"	"YES"
"FAIL_INTER_PAPU_RA_LA_COLL"	"NUMBER"	"Yes"	""	357	""	"YES"	"YES"	"YES"
"FAIL_INTER_SGSN_RA_LA_MS"	"NUMBER"	"Yes"	""	358	""	"YES"	"YES"	"YES"
"INTER_SGSN_RA_LA_UP_S_IN_PS"	"NUMBER"	"Yes"	""	154	""	"YES"	"YES"	"YES"
"INTER_SGSN_RA_LA_UP_F_ILL_MS"	"NUMBER"	"Yes"	""	155	""	"YES"	"YES"	"YES"
"INTER_SGSN_RA_LA_UP_F_ILL_ME"	"NUMBER"	"Yes"	""	156	""	"YES"	"YES"	"YES"
"INTER_SGSN_RA_LA_UP_F_GPRS_NA"	"NUMBER"	"Yes"	""	157	""	"YES"	"YES"	"YES"
"INTER_SGSN_RA_LA_UP_F_NGPRS_NA"	"NUMBER"	"Yes"	""	158	""	"YES"	"YES"	"YES"
"INTER_SGSN_RA_LA_UP_F_MS_IDENT"	"NUMBER"	"Yes"	""	159	""	"YES"	"YES"	"YES"
"INTER_SGSN_RA_LA_UP_F_IM_DETAC"	"NUMBER"	"Yes"	""	160	""	"YES"	"YES"	"YES"
"INTER_SGSN_RA_LA_UP_F_PLMN_NA"	"NUMBER"	"Yes"	""	161	""	"YES"	"YES"	"YES"
"INTER_SGSN_RA_LA_UP_F_LA_NA"	"NUMBER"	"Yes"	""	162	""	"YES"	"YES"	"YES"
"INTER_SGSN_RA_LA_UP_F_RO_NA"	"NUMBER"	"Yes"	""	163	""	"YES"	"YES"	"YES"
"INTER_SGSN_RA_LA_UP_F_NA_PL"	"NUMBER"	"Yes"	""	164	""	"YES"	"YES"	"YES"
"INTER_SGSN_RA_LA_UP_F_NO_CELL"	"NUMBER"	"Yes"	""	165	""	"YES"	"YES"	"YES"
"INTER_SGSN_RA_LA_UP_F_PROT_ERR"	"NUMBER"	"Yes"	""	166	""	"YES"	"YES"	"YES"
"PERIODIC_RAU_F_ILL_MS"	"NUMBER"	"Yes"	""	167	""	"YES"	"YES"	"YES"
"PERIODIC_RAU_F_ILL_ME"	"NUMBER"	"Yes"	""	168	""	"YES"	"YES"	"YES"
"PERIODIC_RAU_F_GPRS_NA"	"NUMBER"	"Yes"	""	169	""	"YES"	"YES"	"YES"
"PERIODIC_RAU_F_MS_IDENT"	"NUMBER"	"Yes"	""	170	""	"YES"	"YES"	"YES"
"PERIODIC_RAU_F_IMP_DETACH"	"NUMBER"	"Yes"	""	171	""	"YES"	"YES"	"YES"
"PERIODIC_RAU_F_PLMN_NA"	"NUMBER"	"Yes"	""	172	""	"YES"	"YES"	"YES"
"PERIODIC_RAU_F_LA_NA"	"NUMBER"	"Yes"	""	173	""	"YES"	"YES"	"YES"
"PERIODIC_RAU_F_ROAMING_NA"	"NUMBER"	"Yes"	""	174	""	"YES"	"YES"	"YES"
"PERIODIC_RAU_F_GPRS_NA_PL"	"NUMBER"	"Yes"	""	175	""	"YES"	"YES"	"YES"
"PERIODIC_RAU_F_NO_S_CELL"	"NUMBER"	"Yes"	""	176	""	"YES"	"YES"	"YES"
"PERIODIC_RAU_F_PROT_ERR"	"NUMBER"	"Yes"	""	177	""	"YES"	"YES"	"YES"
"PERIODIC_RA_LA_UP_S_IN_PS"	"NUMBER"	"Yes"	""	178	""	"YES"	"YES"	"YES"
"PERIODIC_RA_LA_UP_F_ILL_MS"	"NUMBER"	"Yes"	""	179	""	"YES"	"YES"	"YES"
"PERIODIC_RA_LA_UP_F_ILL_ME"	"NUMBER"	"Yes"	""	180	""	"YES"	"YES"	"YES"
"PERIODIC_RA_LA_UP_F_GPRS_NA"	"NUMBER"	"Yes"	""	181	""	"YES"	"YES"	"YES"
"PERIODIC_RA_LA_UP_F_NGPRS_NA"	"NUMBER"	"Yes"	""	182	""	"YES"	"YES"	"YES"
"PERIODIC_RA_LA_UP_F_MS_IDENT"	"NUMBER"	"Yes"	""	183	""	"YES"	"YES"	"YES"
"PERIODIC_RA_LA_UP_F_MS_DETACH"	"NUMBER"	"Yes"	""	184	""	"YES"	"YES"	"YES"
"PERIODIC_RA_LA_UP_F_PLMN_NA"	"NUMBER"	"Yes"	""	185	""	"YES"	"YES"	"YES"
"PERIODIC_RA_LA_UP_F_LA_NA"	"NUMBER"	"Yes"	""	186	""	"YES"	"YES"	"YES"
"PERIODIC_RA_LA_UP_F_RO_NA"	"NUMBER"	"Yes"	""	187	""	"YES"	"YES"	"YES"
"PERIODIC_RA_LA_UP_F_GPRS_NA_PL"	"NUMBER"	"Yes"	""	188	""	"YES"	"YES"	"YES"
"PERIODIC_RA_LA_UP_F_NO_CELL"	"NUMBER"	"Yes"	""	189	""	"YES"	"YES"	"YES"
"PERIODIC_RA_LA_UP_F_PROT_ERR"	"NUMBER"	"Yes"	""	190	""	"YES"	"YES"	"YES"
"FORWARDED_ATTACH"	"NUMBER"	"Yes"	""	191	""	"YES"	"YES"	"YES"
"FORWARDED_ROUTING_AREA_UPDATE"	"NUMBER"	"Yes"	""	192	""	"YES"	"YES"	"YES"
"CUM_NBR_OF_INAC_ALWAYS_ON_SUBS"	"NUMBER"	"Yes"	""	193	""	"YES"	"YES"	"YES"
